plu_code,language_code,category,commodity,variety,size_label,scientific_name,display_name
4238,EN,Fruits,Bananas,Retailer Assigned,All Sizes,Musa spp.,Retailer Assigned Bananas
4238,ES,Fruits,Platanos,Asignado Por La Cadena,Todos los tamaños,Musa spp.,Asignado Por La Cadena Platanos
4238,FR,Fruits,Bananes,,,,Bananes
4239,EN,Fruits,Berries,Blackberries,All Sizes,Rubus fruticosus,Blackberries Berries
4239,ES,Fruits,Bayas,Negrobayas,Todos los tamaños,Rubus fruticosus,Negrobayas Bayas
4239,FR,Fruits,Baies,,,,Baies
4240,EN,Fruits,Berries,Blueberries,All Sizes,Vaccinium spp.,Blueberries Berries
4240,ES,Fruits,Bayas,Azulbayas,Todos los tamaños,Vaccinium spp.,Azulbayas Bayas
4240,FR,Fruits,Baies,,,,Baies
4241,EN,Fruits,Berries,Boysenberries,All Sizes,Rubus spp.,Boysenberries Berries
4241,ES,Fruits,Bayas,Boysenbayas,Todos los tamaños,Rubus spp.,Boysenbayas Bayas
4241,FR,Fruits,Baies,,,,Baies
4242,EN,Fruits,Berries,Cranberries,All Sizes,Vaccinium macrocarpon,Cranberries Berries
4242,ES,Fruits,Bayas,Arandano Rojo/ Cranberries,Todos los tamaños,Vaccinium macrocarpon,Arandano Rojo/ Cranberries Bayas
4242,FR,Fruits,Baies,,,,Baies
4243,EN,Fruits,Berries,Gooseberries,All Sizes,Ribes uva-crispa,Gooseberries Berries
4243,ES,Fruits,Bayas,Gooseberries,Todos los tamaños,Ribes uva-crispa,Gooseberries Bayas
4243,FR,Fruits,Baies,,,,Baies
4244,EN,Fruits,Berries,Raspberries - Black,All Sizes,R.occidentalis,Raspberries - Black Berries
4244,ES,Fruits,Bayas,Frambuesa/Raspberries,Todos los tamaños,R.occidentalis,Frambuesa/Raspberries Bayas
4244,FR,Fruits,Baies,,,,Baies
4245,EN,Fruits,Berries,Raspberries - Golden,All Sizes,Rubus idaeus,Raspberries - Golden Berries
4245,ES,Fruits,Bayas,Frambuesa/Raspberries,Todos los tamaños,Rubus idaeus,Frambuesa/Raspberries Bayas
4245,FR,Fruits,Baies,,,,Baies
4246,EN,Fruits,Berries,Strawberries,Pint,Fragaria ananassa,Strawberries Berries
4246,ES,Fruits,Fresa,Strawberries,Pinta,Fragaria ananassa,Strawberries Fresa
4246,FR,Fruits,Baies,,,,Baies
4247,EN,Fruits,Berries,Strawberries,Quart,Fragaria ananassa,Strawberries Berries
4247,ES,Fruits,Fresa,Strawberries,Cuarto,Fragaria ananassa,Strawberries Fresa
4247,FR,Fruits,Baies,,,,Baies
4248,EN,Fruits,Berries,Strawberries,Quart,Fragaria ananassa,Strawberries Berries
4248,ES,Fruits,Bayas,Strawberries,Cuarto,Fragaria ananassa,Strawberries Bayas
4248,FR,Fruits,Baies,,,,Baies
4249,EN,Fruits,Berries,Strawberries,Bulk 3-pack (3 pints),Fragaria ananassa,Strawberries Berries
4249,FR,Fruits,Baies,,,,Baies
4250,EN,Fruits,Berries,Strawberries,Bulk 3-pack (3 pints),Fragaria ananassa,Strawberries Berries
4250,ES,Fruits,Bayas,Strawberries,A granel-pack (3 Pintas),Fragaria ananassa,Strawberries Bayas
4250,FR,Fruits,Baies,,,,Baies
4251,EN,Fruits,Berries,Long-Stemmed Strawberries,All Sizes,Fragaria ananassa,Long-Stemmed Strawberries Berries
4251,ES,Fruits,Bayas,Fresa / Long-Stemmed Strawberries,Todos los tamaños,Fragaria ananassa,Fresa / Long-Stemmed Strawberries Bayas
4251,FR,Fruits,Baies,,,,Baies
4252,EN,Fruits,Berries,Retailer Assigned,All Sizes,Rubus spp.,Retailer Assigned Berries
4252,ES,Fruits,Bayas,Asignado Por La Cadena,Todos los tamaños,Rubus spp.,Asignado Por La Cadena Bayas
4252,FR,Fruits,Baies,,,,Baies
4253,EN,Fruits,Berries,Retailer Assigned,All Sizes,Rubus spp.,Retailer Assigned Berries
4253,ES,Fruits,Bayas,Asignado Por La Cadena,Todos los tamaños,Rubus spp.,Asignado Por La Cadena Bayas
4253,FR,Fruits,Baies,,,,Baies
4254,EN,Fruits,Breadfruit,,All Sizes,Artocarpus altilis,Breadfruit
4254,ES,Fruits,Guanabana,,Todos los tamaños,Artocarpus altilis,Guanabana
4254,FR,Fruits,Fruit De L'arbre À Pain,,,,Fruit De L'arbre À Pain
4255,EN,Fruits,Cactus Pear (prickly Pear),,All Sizes,Opuntia spp.,Cactus Pear (prickly Pear)
4255,ES,Fruits,Nopal,,Todos los tamaños,Opuntia spp.,Nopal
4255,FR,Fruits,Figue De Barbarie (poire Cactus),,,,Figue De Barbarie (poire Cactus)
4256,EN,Fruits,Carambola (starfruit),,All Sizes,Averrhoa carambola,Carambola (starfruit)
4256,ES,Fruits,Carambola (starfruit),,Todos los tamaños,Averrhoa carambola,Carambola (starfruit)
4256,FR,Fruits,Carambole/Bilimbi/Fruit Étoile,,,,Carambole/Bilimbi/Fruit Étoile
4257,EN,Fruits,Cherimoya,,All Sizes,Annona cherimola,Cherimoya
4257,ES,Fruits,Chirimoya,,Todos los tamaños,Annona cherimola,Chirimoya
4257,FR,Fruits,Chérimoles,,,,Chérimoles
4258,EN,Fruits,Cherries,Golden/Rainier/White,All Sizes,Prunus avium,Golden/Rainier/White Cherries
4258,ES,Fruits,Cerezas,Dorado/Rainier/Blanco,Todos los tamaños,Prunus spp.,Dorado/Rainier/Blanco Cerezas
4258,FR,Fruits,Cerises Jaunes/Rainier /blanches,,,,Cerises Jaunes/Rainier /blanches
4259,EN,Fruits,Cherries,Retailer Assigned,All Sizes,Prunus avium,Retailer Assigned Cherries
4259,ES,Fruits,Cerezas,Asignado Por La Cadena,Todos los tamaños,Prunus spp.,Asignado Por La Cadena Cerezas
4259,FR,Fruits,Cerises,,,,Cerises
4260,EN,Fruits,Coconuts,In Husk/Waternut,All Sizes,Cocos nucifera,In Husk/Waternut Coconuts
4260,ES,Fruits,Cocos,Coco Con Cascara,Todos los tamaños,Cocos nucifera,Coco Con Cascara Cocos
4260,FR,Fruits,Noix De Coco,,,,Noix De Coco
4261,EN,Fruits,Coconuts,Husked,All Sizes,Cocos nucifera,Husked Coconuts
4261,ES,Fruits,Cocos,Sin Cascara,Todos los tamaños,Cocos nucifera,Sin Cascara Cocos
4261,FR,Fruits,Noix De Coco,,,,Noix De Coco
4262,EN,Fruits,Coconuts,Retailer Assigned,All Sizes,Cocos nucifera,Retailer Assigned Coconuts
4262,ES,Fruits,Cocos,Asignado Por La Cadena,Todos los tamaños,Cocos nucifera,Asignado Por La Cadena Cocos
4262,FR,Fruits,Noix De Coco,,,,Noix De Coco
4263,EN,Fruits,Dates,Fresh - Regular,All Sizes,Phoenix dactylifera,Fresh - Regular Dates
4263,ES,Fruits,Datiles,Frescos,Todos los tamaños,Phoenix dactylifera,Frescos Datiles
4263,FR,Fruits,Dattes,,,,Dattes
4264,EN,Fruits,Dates,Fresh - Retailer Assigned,All Sizes,Phoenix dactylifera,Fresh - Retailer Assigned Dates
4264,ES,Fruits,Datiles,Asignado Por La Cadena,Todos los tamaños,Phoenix dactylifera,Asignado Por La Cadena Datiles
4264,FR,Fruits,Dattes,,,,Dattes
4265,EN,Fruits,Feijoa,,All Sizes,Acca sellowiana,Feijoa
4265,ES,Fruits,Feijoa,,Todos los tamaños,Acca sellowiana,Feijoa
4265,FR,Fruits,Feijoa,,,,Feijoa
4266,EN,Fruits,Figs,Black,All Sizes,Ficus carica,Black Figs
4266,ES,Fruits,Higos,Negro,Todos los tamaños,Ficus carica,Negro Higos
4266,FR,Fruits,Figues,,,,Figues
4267,EN,Fruits,Figs,Brown,All Sizes,Ficus carica,Brown Figs
4267,ES,Fruits,Higos,Marrón,Todos los tamaños,Ficus carica,Marrón Higos
4267,FR,Fruits,Figues,,,,Figues
4268,EN,Fruits,Figs,White/Green,All Sizes,Ficus carica,White/Green Figs
4268,ES,Fruits,Higos,Blanco/Verde,Todos los tamaños,Ficus carica,Blanco/Verde Higos
4268,FR,Fruits,Figues,,,,Figues
4269,EN,Fruits,Figs,Retailer Assigned,All Sizes,Ficus carica,Retailer Assigned Figs
4269,ES,Fruits,Higos,Asignado Por La Cadena,Todos los tamaños,Ficus carica,Asignado Por La Cadena Higos
4269,FR,Fruits,Figues,,,,Figues
4270,EN,Fruits,Grapes,Blue/Black Seeded (ribier/Exotic/Niabel),All Sizes,Vitis vinifera,Blue/Black Seeded (ribier/Exotic/Niabel) Grapes
4270,ES,Fruits,Uvas,Azul/Negro Con Semillas,Todos los tamaños,Vitis vinifera,Azul/Negro Con Semillas Uvas
4270,FR,Fruits,Raisins,,,,Raisins
4271,EN,Fruits,Grapes,Champagne,All Sizes,Vitis vinifera,Champagne Grapes
4271,ES,Fruits,Uvas,Champagne,Todos los tamaños,Vitis vinifera,Champagne Uvas
4271,FR,Fruits,Raisins,,,,Raisins
4272,EN,Fruits,Grapes,Concord,All Sizes,V.labrusca,Concord Grapes
4272,ES,Fruits,Uvas,Concord,Todos los tamaños,V.labrusca,Concord Uvas
4272,FR,Fruits,Raisins,,,,Raisins
4273,EN,Fruits,Grapes,Red Seeded (cardinal/Emperor/Queen/Christmas Rose),All Sizes,Vitis vinifera,Red Seeded (cardinal/Emperor/Queen/Christmas Rose) Grapes
4273,ES,Fruits,Uvas,Rojo Con Semillas,Todos los tamaños,Vitis vinifera,Rojo Con Semillas Uvas
4273,FR,Fruits,Raisins,,,,Raisins
4274,EN,Fruits,Grapes,White/Green Seeded (all Others Not Listed),All Sizes,Vitis vinifera,White/Green Seeded (all Others Not Listed) Grapes
4274,ES,Fruits,Uvas,Blanco/Verde Con Semillas,Todos los tamaños,Vitis vinifera,Blanco/Verde Con Semillas Uvas
4274,FR,Fruits,Raisins,,,,Raisins
4275,EN,Fruits,Grapes,Retailer Assigned,All Sizes,Vitis vinifera,Retailer Assigned Grapes
4275,ES,Fruits,Uvas,Asignado Por La Cadena,Todos los tamaños,Vitis vinifera,Asignado Por La Cadena Uvas
4275,FR,Fruits,Raisins,,,,Raisins
4276,EN,Fruits,Grapes,Retailer Assigned,All Sizes,Vitis vinifera,Retailer Assigned Grapes
4276,ES,Fruits,Uvas,Asignado Por La Cadena,Todos los tamaños,Vitis vinifera,Asignado Por La Cadena Uvas
4276,FR,Fruits,Raisins,,,,Raisins
4277,EN,Fruits,Grapes,Retailer Assigned,All Sizes,Vitis vinifera,Retailer Assigned Grapes
4277,ES,Fruits,Uvas,Asignado Por La Cadena,Todos los tamaños,Vitis vinifera,Asignado Por La Cadena Uvas
4277,FR,Fruits,Raisins,,,,Raisins
4278,EN,Fruits,Grapes,Retailer Assigned,All Sizes,Vitis vinifera,Retailer Assigned Grapes
4278,ES,Fruits,Uvas,Asignado Por La Cadena,Todos los tamaños,Vitis vinifera,Asignado Por La Cadena Uvas
4278,FR,Fruits,Raisins,,,,Raisins
4279,EN,Fruits,Grapefruit,Pummelo - White,All Sizes,C.grandis,Pummelo - White Grapefruit
4279,ES,Fruits,Toronja,Pummelo,Todos los tamaños,C.gryis,Pummelo Toronja
4279,FR,Fruits,Pamplemousse,,,,Pamplemousse
4280,EN,Fruits,Grapefruit,"Ruby/Red/Pink (includes Ray Ruby, Ray, Ruby Red)",Small,Citrus paradisi,"Ruby/Red/Pink (includes Ray Ruby, Ray, Ruby Red) Grapefruit"
4280,ES,Fruits,Toronja,Rubi/Rojo/Rosa,Pequeño,Citrus paradisi,Rubi/Rojo/Rosa Toronja
4280,FR,Fruits,Pamplemousse,,,,Pamplemousse
4281,EN,Fruits,Grapefruit,"Ruby/Red/Pink (ncludes Ray Ruby, Ruby, Ruby Red)",Large,Citrus paradisi,"Ruby/Red/Pink (ncludes Ray Ruby, Ruby, Ruby Red) Grapefruit"
4281,ES,Fruits,Toronja,Rubi/Rojo/Rosa,Grande,Citrus paradisi,Rubi/Rojo/Rosa Toronja
4281,FR,Fruits,Pamplemousse,,,,Pamplemousse
4282,EN,Fruits,Grapefruit,"Ruby/Red/Pink (includes Ray Ruby, Ruby, Ruby Red)",Large,Citrus paradisi,"Ruby/Red/Pink (includes Ray Ruby, Ruby, Ruby Red) Grapefruit"
4282,ES,Fruits,Toronja,Rubi/Rojo/Rosa,Grande,Citrus paradisi,Rubi/Rojo/Rosa Toronja
4282,FR,Fruits,Pamplemousse,,,,Pamplemousse
4283,EN,Fruits,Grapefruit,"Ruby/Red/Pink (includes Ray Ruby, Ray, Ruby Red)",Large,Citrus paradisi,"Ruby/Red/Pink (includes Ray Ruby, Ray, Ruby Red) Grapefruit"
4283,ES,Fruits,Toronja,Rubi/Rojo/Rosa,Grande,Citrus paradisi,Rubi/Rojo/Rosa Toronja
4283,FR,Fruits,Pamplemousse,,,,Pamplemousse
4284,EN,Fruits,Grapefruit,Deep Red,Small,Citrus paradisi,Deep Red Grapefruit
4284,ES,Fruits,Toronja,Deep Rojo,Pequeño,Citrus paradisi,Deep Rojo Toronja
4284,FR,Fruits,Pamplemousse,,,,Pamplemousse
4285,EN,Fruits,Grapefruit,Deep Red,Small,Citrus paradisi,Deep Red Grapefruit
4285,ES,Fruits,Toronja,Deep Rojo,Pequeño,Citrus paradisi,Deep Rojo Toronja
4285,FR,Fruits,Pamplemousse,,,,Pamplemousse
4286,EN,Fruits,Grapefruit,Deep Red,Small,Citrus paradisi,Deep Red Grapefruit
4286,ES,Fruits,Toronja,Deep Rojo,Pequeño,Citrus paradisi,Deep Rojo Toronja
4286,FR,Fruits,Pamplemousse,,,,Pamplemousse
4287,EN,Fruits,Grapefruit,Deep Red,Large,Citrus paradisi,Deep Red Grapefruit
4287,ES,Fruits,Toronja,Deep Rojo,Grande,Citrus paradisi,Deep Rojo Toronja
4287,FR,Fruits,Pamplemousse,,,,Pamplemousse
4288,EN,Fruits,Grapefruit,Deep Red,Large,Citrus paradisi,Deep Red Grapefruit
4288,ES,Fruits,Toronja,Deep Rojo,Grande,Citrus paradisi,Deep Rojo Toronja
4288,FR,Fruits,Pamplemousse,,,,Pamplemousse
4289,EN,Fruits,Grapefruit,Deep Red,Large,Citrus paradisi,Deep Red Grapefruit
4289,ES,Fruits,Toronja,Deep Rojo,Grande,Citrus paradisi,Deep Rojo Toronja
4289,FR,Fruits,Pamplemousse,,,,Pamplemousse
4290,EN,Fruits,Grapefruit,White,Small,Citrus paradisi,White Grapefruit
4290,ES,Fruits,Toronja,Blanco,Pequeño,Citrus paradisi,Blanco Toronja
4290,FR,Fruits,Pamplemousse,,,,Pamplemousse
4291,EN,Fruits,Grapefruit,White,Small,Citrus paradisi,White Grapefruit
4291,ES,Fruits,Toronja,Blanco,Pequeño,Citrus paradisi,Blanco Toronja
4291,FR,Fruits,Pamplemousse,,,,Pamplemousse
4292,EN,Fruits,Grapefruit,White,Small,Citrus paradisi,White Grapefruit
4292,ES,Fruits,Toronja,Blanco,Pequeño,Citrus paradisi,Blanco Toronja
4292,FR,Fruits,Pamplemousse,,,,Pamplemousse
4293,EN,Fruits,Grapefruit,White,Large,Citrus paradisi,White Grapefruit
4293,ES,Fruits,Toronja,Blanco,Grande,Citrus paradisi,Blanco Toronja
4293,FR,Fruits,Pamplemousse,,,,Pamplemousse
4294,EN,Fruits,Grapefruit,White,Large,Citrus paradisi,White Grapefruit
4294,ES,Fruits,Toronja,Blanco,Grande,Citrus paradisi,Blanco Toronja
4294,FR,Fruits,Pamplemousse,,,,Pamplemousse
4295,EN,Fruits,Grapefruit,White,Large,Citrus paradisi,White Grapefruit
4295,ES,Fruits,Toronja,Blanco,Grande,Citrus paradisi,Blanco Toronja
4295,FR,Fruits,Pamplemousse,,,,Pamplemousse
4296,EN,Fruits,Grapefruit,Retailer Assigned,All Sizes,Citrus paradisi,Retailer Assigned Grapefruit
4296,ES,Fruits,Toronja,Asignado Por La Cadena,Todos los tamaños,Citrus paradisi,Asignado Por La Cadena Toronja
4296,FR,Fruits,Pamplemousse,,,,Pamplemousse
4297,EN,Fruits,Grapefruit,Retailer Assigned,All Sizes,Citrus paradisi,Retailer Assigned Grapefruit
4297,ES,Fruits,Toronja,Asignado Por La Cadena,Todos los tamaños,Citrus paradisi,Asignado Por La Cadena Toronja
4297,FR,Fruits,Pamplemousse,,,,Pamplemousse
4298,EN,Fruits,Grapefruit,Retailer Assigned,All Sizes,Citrus paradisi,Retailer Assigned Grapefruit
4298,ES,Fruits,Toronja,Asignado Por La Cadena,Todos los tamaños,Citrus paradisi,Asignado Por La Cadena Toronja
4298,FR,Fruits,Pamplemousse,,,,Pamplemousse
4299,EN,Fruits,Guava,,All Sizes,Psidium guajava,Guava
4299,ES,Fruits,Guayaba,,Todos los tamaños,Psidium guajava,Guayaba
4299,FR,Fruits,Goyave,,,,Goyave
4300,EN,Fruits,Homli Fruit,,All Sizes,,Homli Fruit
4300,ES,Fruits,Fruta Homli,,Todos los tamaños,,Fruta Homli
4300,FR,Fruits,Homli,,,,Homli
4301,EN,Fruits,Kiwifruit,Retailer Assigned,All Sizes,Actinidia deliciosa,Retailer Assigned Kiwifruit
4301,ES,Fruits,Kiwi,Asignado Por La Cadena,Todos los tamaños,Actinidia deliciosa,Asignado Por La Cadena Kiwi
4301,FR,Fruits,Kiwi,,,,Kiwi
4302,EN,Fruits,Kiwano (horned Melon),,All Sizes,Cucumis metuliferus,Kiwano (horned Melon)
4302,ES,Fruits,Kiwano (horned Melón),,Todos los tamaños,Cucumis metuliferus,Kiwano (horned Melón)
4302,FR,Fruits,Melon À Cornes,,,,Melon À Cornes
4303,EN,Fruits,Kumquat,,All Sizes,Fortunella spp.,Kumquat
4303,ES,Fruits,Naranja China,,Todos los tamaños,Fortunella spp.,Naranja China
4303,FR,Fruits,Kumquat,,,,Kumquat
4304,EN,Fruits,Lemons,Retailer Assigned,All Sizes,Citrus limon,Retailer Assigned Lemons
4304,ES,Fruits,Limon,Asignado Por La Cadena,Todos los tamaños,Citrus limon,Asignado Por La Cadena Limon
4304,FR,Fruits,Citrons,,,,Citrons
4305,EN,Fruits,Limes,Key (incl. Mexican & West Indian),All Sizes,Citrus aurantifolia,Key (incl. Mexican & West Indian) Limes
4305,ES,Fruits,Limones,Key (incl. Mexican & West Indian),Todos los tamaños,Citrus aurantifolia,Key (incl. Mexican & West Indian) Limones
4305,FR,Fruits,Limettes/Limes,,,,Limettes/Limes
4306,EN,Fruits,Limes,Retailer Assigned,All Sizes,,Retailer Assigned Limes
4306,ES,Fruits,Limones,Asignado Por La Cadena,Todos los tamaños,,Asignado Por La Cadena Limones
4306,FR,Fruits,Limettes/Limes,,,,Limettes/Limes
4307,EN,Fruits,Longan,,All Sizes,Dimocarpus longan,Longan
4307,ES,Fruits,Ojo De Dragon,,Todos los tamaños,Dimocarpus longan,Ojo De Dragon
4307,FR,Fruits,Longane,,,,Longane
4308,EN,Fruits,Loquats,,All Sizes,Eribotyra japonica,Loquats
4308,ES,Fruits,Nisperos,Chicozapote,Todos los tamaños,Eribotyra japonica,Chicozapote Nisperos
4308,FR,Fruits,Nèfles,,,,Nèfles
4309,EN,Fruits,Lychees,,All Sizes,Litchi chinensis,Lychees
4309,ES,Fruits,Lichi,,Todos los tamaños,Litchi chinensis,Lichi
4309,FR,Fruits,Litchis,,,,Litchis
4310,EN,Fruits,Mamey,,All Sizes,Pouteria sapota,Mamey
4310,ES,Fruits,Mamey,,Todos los tamaños,Pouteria sapota,Mamey
4310,FR,Fruits,Mamey,,,,Mamey
4311,EN,Fruits,Mango,Green (includes Keitt And Francis),Small,Mangifera indica,Green (includes Keitt And Francis) Mango
4311,ES,Fruits,Mangos,Verde,Pequeño,Mangifera indica,Verde Mangos
4311,FR,Fruits,Mangues,,,,Mangues
4312,EN,Fruits,Mango,"Yellow (includes Oro, Ataulfo/Honey Manila)",Small,Mangifera indica,"Yellow (includes Oro, Ataulfo/Honey Manila) Mango"
4312,ES,Fruits,Mangos,Amarillo,Pequeño,Mangifera indica,Amarillo Mangos
4312,FR,Fruits,Mangues,,,,Mangues
4313,EN,Fruits,Mango,Retailer Assigned,All Sizes,Mangifera indica,Retailer Assigned Mango
4313,ES,Fruits,Mangos,Asignado Por La Cadena,Todos los tamaños,Mangifera indica,Asignado Por La Cadena Mangos
4313,FR,Fruits,Mangues,,,,Mangues
4314,EN,Fruits,Mango,Retailer Assigned,All Sizes,Mangifera indica,Retailer Assigned Mango
4314,ES,Fruits,Mangos,Asignado Por La Cadena,Todos los tamaños,Mangifera indica,Asignado Por La Cadena Mangos
4314,FR,Fruits,Mangues,,,,Mangues
4315,EN,Fruits,Mango,Retailer Assigned,All Sizes,Mangifera indica,Retailer Assigned Mango
4315,ES,Fruits,Mangos,Asignado Por La Cadena,Todos los tamaños,Mangifera indica,Asignado Por La Cadena Mangos
4315,FR,Fruits,Mangues,,,,Mangues
4316,EN,Fruits,Mango,Retailer Assigned,All Sizes,Mangifera indica,Retailer Assigned Mango
4316,ES,Fruits,Mangos,Asignado Por La Cadena,Todos los tamaños,Mangifera indica,Asignado Por La Cadena Mangos
4316,FR,Fruits,Mangues,,,,Mangues
4317,EN,Fruits,Melon,Canary/Yellow Honeydew,All Sizes,Cucumis melo,Canary/Yellow Honeydew Melon
4317,ES,Fruits,Melón,Canary/Amarillo Honeydew,Todos los tamaños,Cucumis melo,Canary/Amarillo Honeydew Melón
4317,FR,Fruits,Melon,,,,Melon
4318,EN,Fruits,Melon,Cantaloupe/Muskmelon,Small,Cucumis melo,Cantaloupe/Muskmelon Melon
4318,FR,Fruits,Melon,,,,Melon
4319,EN,Fruits,Melon,Cantaloupe/Muskmelon,Large,Cucumis melo,Cantaloupe/Muskmelon Melon
4319,FR,Fruits,Melon,,,,Melon
4320,EN,Fruits,Melon,Casaba,All Sizes,Cucumis melo,Casaba Melon
4320,ES,Fruits,Melón,Casaba,Todos los tamaños,Cucumis melo,Casaba Melón
4320,FR,Fruits,Melon,,,,Melon
4321,EN,Fruits,Melon,Cinnabar,All Sizes,Cucumis melo,Cinnabar Melon
4321,ES,Fruits,Melón,Cinnabar,Todos los tamaños,Cucumis melo,Cinnabar Melón
4321,FR,Fruits,Melon,,,,Melon
4322,EN,Fruits,Melon,Crenshaw,All Sizes,Cucumis melo,Crenshaw Melon
4322,ES,Fruits,Melón,Crenshaw,Todos los tamaños,Cucumis melo,Crenshaw Melón
4322,FR,Fruits,Melon,,,,Melon
4323,EN,Fruits,Berries,Strawberries,Bulk,Fragaria ananassa,Strawberries Berries
4323,ES,Fruits,Bayas,Strawberries,a granel,Fragaria ananassa,Strawberries Bayas
4323,FR,Fruits,Baies,,,,Baies
4324,EN,Fruits,Melon,French Afternoon,All Sizes,Cucumis melo,French Afternoon Melon
4324,ES,Fruits,Melón,French Afternoon,Todos los tamaños,Cucumis melo,French Afternoon Melón
4324,FR,Fruits,Melon,,,,Melon
4325,EN,Fruits,Melon,French Breakfast,All Sizes,Cucumis melo,French Breakfast Melon
4325,ES,Fruits,Melón,French Breakfast,Todos los tamaños,Cucumis melo,French Breakfast Melón
4325,FR,Fruits,Melon,,,,Melon
4326,EN,Fruits,Melon,Galia,All Sizes,Cucumis melo,Galia Melon
4326,ES,Fruits,Melón,Galia,Todos los tamaños,Cucumis melo,Galia Melón
4326,FR,Fruits,Melon,,,,Melon
4327,EN,Fruits,Melon,Orange Flesh/Cantaline,All Sizes,Cucumis melo,Orange Flesh/Cantaline Melon
4327,ES,Fruits,Melón,Naranja Flesh/Cantaline,Todos los tamaños,Cucumis melo,Naranja Flesh/Cantaline Melón
4327,FR,Fruits,Melon D'eau À Chair Orangée/Pastèque,,,,Melon D'eau À Chair Orangée/Pastèque
4328,EN,Fruits,Limequats,,All Sizes,Citrus spp.,Limequats
4328,ES,Fruits,Limequats,,Todos los tamaños,Citrus spp.,Limequats
4328,FR,Fruits,Limequats,,,,Limequats
4329,EN,Fruits,Melon,Honeydew/White Honeydew,Small,Cucumis melo,Honeydew/White Honeydew Melon
4329,ES,Fruits,Melón,Honeydew/Blanco Honeydew,Pequeño,Cucumis melo,Honeydew/Blanco Honeydew Melón
4329,FR,Fruits,Melon,,,,Melon
4330,EN,Fruits,Melon,Mayan,All Sizes,Cucumis melo,Mayan Melon
4330,ES,Fruits,Melón,Mayan,Todos los tamaños,Cucumis melo,Mayan Melón
4330,FR,Fruits,Melon,,,,Melon
4331,EN,Fruits,Melon,Mickey Lee Watermelon/Sugarbaby,All Sizes,Cucumis melo,Mickey Lee Watermelon/Sugarbaby Melon
4331,ES,Fruits,Melón,Mickey Lee Watermelon/Sugarbaby,Todos los tamaños,Cucumis melo,Mickey Lee Watermelon/Sugarbaby Melón
4331,FR,Fruits,Pastèque,,,,Pastèque
4332,EN,Fruits,Melon,Muskmelon,All Sizes,Cucumis melo,Muskmelon Melon
4332,ES,Fruits,Melón,Muskmelon,Todos los tamaños,Cucumis melo,Muskmelon Melón
4332,FR,Fruits,Melon,,,,Melon
4333,EN,Fruits,Melon,Pepino,All Sizes,Cucumis melo,Pepino Melon
4333,ES,Fruits,Melón,Pepino,Todos los tamaños,Cucumis melo,Pepino Melón
4333,FR,Fruits,Pepino/Poire-Melon,,,,Pepino/Poire-Melon
4334,EN,Fruits,Melon,Persian,All Sizes,Cucumis melo,Persian Melon
4334,ES,Fruits,Melón,Persian,Todos los tamaños,Cucumis melo,Persian Melón
4334,FR,Fruits,Melon,,,,Melon
4335,EN,Fruits,Melon,Prince,All Sizes,Cucumis melo,Prince Melon
4335,ES,Fruits,Melón,Prince,Todos los tamaños,Cucumis melo,Prince Melón
4335,FR,Fruits,Melon,,,,Melon
4336,EN,Fruits,Melon,Santa Claus,All Sizes,Cucumis melo,Santa Claus Melon
4336,ES,Fruits,Melón,Santa Claus,Todos los tamaños,Cucumis melo,Santa Claus Melón
4336,FR,Fruits,Melon,,,,Melon
4337,EN,Fruits,Melon,Saticoy,All Sizes,Cucumis melo,Saticoy Melon
4337,ES,Fruits,Melón,Saticoy,Todos los tamaños,Cucumis melo,Saticoy Melón
4337,FR,Fruits,Melon,,,,Melon
4338,EN,Fruits,Melon,Sharlin,All Sizes,Cucumis melo,Sharlin Melon
4338,ES,Fruits,Melón,Sharlin,Todos los tamaños,Cucumis melo,Sharlin Melón
4338,FR,Fruits,Melon,,,,Melon
4339,EN,Fruits,Melon,Spanish/Tendral,All Sizes,Cucumis melo,Spanish/Tendral Melon
4339,ES,Fruits,Melón,Spanish/Tendral,Todos los tamaños,Cucumis melo,Spanish/Tendral Melón
4339,FR,Fruits,Melon,,,,Melon
4340,EN,Fruits,Melon,Watermelon - Yellow,All Sizes,Citrullus lanatus,Watermelon - Yellow Melon
4340,ES,Fruits,Melón,Sandia,Todos los tamaños,Citrullus lanatus,Sandia Melón
4340,FR,Fruits,Melon D'eau/Pastèque,,,,Melon D'eau/Pastèque
4341,EN,Fruits,Melon,"Watermelon - Yellow, Seedless",All Sizes,Citrullus lanatus,"Watermelon - Yellow, Seedless Melon"
4341,ES,Fruits,Melón,Sandia,Todos los tamaños,Citrullus lanatus,Sandia Melón
